satisfaction,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
0,1,13,1,2,1374,1,3,1,2,4,1,3,4,5,2,1,1,4,4,2,0.0
1,1,47,1,0,362,5,3,5,3,5,3,3,2,5,3,2,3,4,3,2,0.0
1,1,28,1,0,2280,5,3,5,3,2,2,3,2,2,5,2,3,2,2,0,0.0
0,1,32,1,1,1844,1,3,1,2,5,1,5,5,3,3,3,5,1,5,0,0.0
1,1,53,1,1,346,5,3,5,3,4,4,1,5,5,5,4,5,5,2,0,0.0
0,1,14,1,0,2166,1,3,1,2,3,1,3,3,2,2,3,3,5,3,0,0.0
1,1,49,1,0,321,5,3,5,3,3,3,3,3,4,4,4,3,3,3,0,10.0
1,1,27,1,0,1639,5,3,5,3,5,3,3,1,1,5,1,2,1,1,6,0.0
1,1,50,1,0,314,5,3,5,3,2,5,2,2,4,5,3,2,3,2,19,28.0
1,1,41,1,0,917,5,3,5,3,1,5,1,1,2,3,4,4,4,1,1,4.0
1,1,61,1,0,303,5,3,5,3,2,5,2,2,1,3,3,4,2,2,0,0.0
0,1,8,1,1,1590,1,3,1,2,3,1,3,3,3,1,2,1,2,3,0,0.0
1,1,8,1,0,1465,5,3,5,3,5,4,2,2,2,5,2,2,2,2,0,13.0
1,1,35,1,0,1231,5,3,5,3,4,3,4,4,2,1,3,2,3,4,96,88.0
1,1,34,1,0,1565,5,3,5,3,3,5,1,3,2,5,2,3,3,3,0,0.0
0,1,11,1,0,1619,1,3,1,2,5,1,4,5,4,4,2,1,3,5,0,0.0
0,1,26,1,1,1911,1,3,1,2,4,1,4,4,2,5,2,3,3,4,22,19.0
1,1,40,1,0,1758,5,3,5,3,2,2,3,3,3,5,3,5,3,1,30,15.0
1,1,18,1,0,1611,5,3,5,3,4,5,4,4,1,1,3,4,3,4,0,0.0
0,1,10,1,0,2035,1,3,1,2,5,1,3,5,5,4,1,3,3,5,92,100.0
0,1,26,1,0,1349,1,3,1,2,1,1,1,1,1,3,1,5,1,1,0,0.0
0,1,9,1,0,1601,1,3,1,2,2,1,3,2,4,4,2,4,3,2,51,49.0
0,1,39,1,0,1753,1,3,1,2,2,1,4,2,3,4,2,4,4,2,0,0.0
1,1,20,1,0,1360,5,3,5,3,3,1,3,4,4,5,4,1,4,1,51,48.0
1,1,66,1,0,233,5,3,5,3,3,3,3,5,5,5,5,1,5,3,0,0.0
1,1,24,1,0,1978,5,3,5,3,5,5,5,5,2,4,3,3,3,5,0,0.0
0,1,64,1,0,1102,1,3,1,2,5,1,5,5,2,3,3,2,2,5,29,18.0
0,1,23,1,0,814,1,3,1,2,1,1,1,1,3,5,2,3,3,1,0,0.0
1,1,52,1,0,125,5,3,5,3,2,5,5,2,1,1,3,1,3,2,127,123.0
0,1,34,1,1,1301,1,3,1,2,5,1,5,5,4,2,2,4,4,5,0,0.0
0,1,15,1,1,1531,1,3,1,2,2,1,2,2,1,4,2,2,2,2,10,24.0
1,1,7,1,0,1582,5,3,5,3,1,5,1,1,3,3,2,4,2,1,0,0.0
0,1,26,1,0,4087,1,3,1,3,1,5,5,4,3,1,3,5,1,5,18,23.0
0,1,24,1,0,4023,1,3,1,3,1,3,3,2,4,4,3,3,3,3,29,33.0
1,1,52,1,0,2600,5,3,5,3,3,5,3,3,4,2,3,1,5,3,0,0.0
1,1,40,1,0,3726,5,3,5,3,4,5,4,4,2,5,3,4,4,4,0,0.0
0,1,27,1,0,4009,1,3,1,3,1,5,1,3,1,4,4,1,4,1,3,28.0
0,1,57,1,0,4287,1,3,1,3,1,4,4,3,1,2,3,4,1,4,160,165.0
0,1,66,1,0,4127,1,3,1,3,1,3,3,3,4,4,4,3,4,3,9,42.0
1,1,65,1,1,2502,5,3,5,4,1,5,4,1,1,4,3,2,3,1,2,37.0
0,1,60,1,0,3752,1,3,1,3,1,5,5,2,5,1,5,5,2,5,15,79.0
0,1,24,1,0,3491,1,3,1,3,1,5,5,1,5,3,4,5,2,5,0,0.0
0,1,21,1,0,3552,1,3,1,3,1,1,1,1,2,3,3,2,4,1,30,23.0
1,1,68,1,0,2476,5,3,5,4,3,5,4,3,4,3,5,3,1,3,0,18.0
1,1,21,1,0,4017,5,3,5,4,3,2,1,3,3,5,4,3,3,4,8,0.0
0,1,64,1,0,3507,1,3,1,3,2,1,2,2,1,1,3,2,3,2,0,0.0
0,1,59,1,0,3883,1,3,1,3,1,1,1,1,3,3,3,5,3,1,9,6.0
1,1,22,1,0,3853,5,3,5,4,2,4,3,3,3,5,3,1,3,1,0,0.0
1,1,32,1,0,3728,5,3,5,4,4,5,4,4,1,4,3,2,4,4,0,0.0
0,1,55,1,0,3362,1,3,1,3,1,1,1,1,2,5,3,4,4,1,11,0.0
1,1,24,1,0,3528,5,3,5,4,2,3,3,1,1,5,1,4,1,2,5,0.0
1,1,8,1,0,2842,5,3,5,4,4,2,4,1,1,5,1,1,1,3,32,9.0
1,1,55,1,1,1985,5,3,5,4,5,5,5,5,4,4,3,3,3,5,18,0.0
1,1,69,1,1,1935,5,3,5,4,3,3,3,4,4,5,4,1,4,2,0,0.0
1,1,53,1,0,1825,5,3,5,4,4,5,5,4,4,1,4,2,3,4,1,16.0
1,1,16,1,0,3107,5,3,5,5,3,5,3,3,5,3,2,3,3,3,45,30.0
0,1,14,1,2,2435,1,3,1,3,3,1,4,3,4,4,3,2,3,3,42,91.0
1,1,9,1,0,3245,5,4,0,3,4,0,4,4,3,5,4,1,3,4,118,103.0
0,1,37,1,0,2929,1,3,1,3,3,1,3,3,3,2,2,3,3,3,0,0.0
1,1,35,1,0,2927,5,4,0,3,2,0,2,2,5,5,5,5,4,2,0,0.0
1,1,68,1,0,1529,5,4,0,3,4,4,4,3,3,0,3,5,3,5,8,10.0
0,1,20,1,0,2849,1,3,1,3,3,1,2,3,4,3,3,4,3,3,0,0.0
1,1,31,1,2,2813,5,4,0,4,1,4,5,4,4,0,2,5,4,1,0,0.0
1,1,42,1,1,1501,5,4,0,4,1,1,2,1,1,0,1,5,1,1,10,10.0
0,1,7,1,2,3100,1,3,1,3,3,1,3,3,3,1,2,3,3,3,0,0.0
0,1,66,1,0,2915,1,3,1,3,2,1,2,2,2,5,2,3,4,2,0,0.0
1,1,61,1,0,1433,5,4,0,4,2,0,1,2,1,5,5,3,1,2,0,0.0
1,1,51,1,0,1386,5,4,0,4,3,0,1,3,4,2,5,4,5,3,0,0.0
1,1,57,1,0,1284,5,4,0,4,2,4,5,1,1,0,1,5,1,4,0,0.0
1,1,61,1,0,1261,5,4,1,1,3,3,5,3,3,1,3,1,3,2,0,0.0
1,1,44,1,0,1216,5,4,1,3,3,1,3,3,3,5,1,2,5,3,23,0.0
1,1,29,1,0,2821,5,4,2,1,5,2,4,3,3,2,3,1,3,1,44,39.0
0,1,30,1,0,1959,1,3,1,3,2,1,2,2,2,1,3,2,4,2,0,0.0
0,1,39,1,0,2065,1,3,1,3,3,1,3,3,3,1,4,3,3,3,90,70.0
1,1,24,1,1,2666,5,4,4,1,2,4,3,2,4,5,4,4,4,2,23,5.0
0,1,46,1,0,2546,1,3,1,3,2,1,2,2,3,5,4,2,4,2,5,0.0
1,1,61,1,0,1236,5,4,4,2,3,5,5,3,3,4,3,3,3,3,0,0.0
1,1,24,1,0,2013,5,4,4,3,1,4,1,1,4,2,3,3,4,1,0,0.0
1,1,64,1,1,1151,5,4,4,4,5,4,5,5,2,4,3,1,3,5,31,32.0
0,1,29,1,0,2724,1,3,1,3,1,1,1,1,2,4,1,1,2,1,13,21.0
0,1,28,1,0,1898,1,3,1,3,5,1,5,5,3,1,4,3,3,5,8,0.0
1,1,9,1,0,2688,5,4,4,4,2,4,4,1,1,4,2,3,1,4,8,0.0
1,1,21,1,2,2211,5,4,4,4,5,4,5,5,3,4,4,5,4,5,31,33.0
1,1,68,1,0,1109,5,4,4,5,5,4,5,5,5,3,4,4,4,5,0,0.0
1,1,58,1,1,1117,5,4,5,1,4,5,1,3,3,5,3,2,3,4,0,1.0
1,1,54,1,0,1091,5,4,5,1,1,5,1,1,5,5,4,2,3,1,0,1.0
0,1,38,1,0,2821,1,3,1,3,2,1,4,2,2,4,3,1,4,2,4,24.0
0,1,70,1,0,1966,1,3,1,3,3,1,3,3,1,1,4,4,3,3,0,3.0
1,1,32,1,0,2256,5,4,5,1,3,5,3,3,3,4,4,5,5,3,3,1.0
1,1,17,1,0,2549,5,4,5,1,2,5,4,5,5,5,4,5,5,5,16,18.0
1,1,68,1,0,1063,5,4,5,1,2,4,5,4,4,5,3,4,4,5,0,0.0
1,1,48,1,1,1050,5,4,5,1,3,5,3,3,3,5,5,4,4,3,3,0.0
1,1,21,1,0,1771,5,4,5,1,4,4,5,4,4,5,4,5,4,5,33,27.0
1,1,55,1,0,1033,5,4,5,1,2,5,2,2,3,2,5,4,5,2,0,0.0
1,1,39,1,0,2499,5,4,5,1,1,1,5,4,4,5,4,4,4,5,0,0.0
0,1,50,1,0,2815,1,3,1,3,3,1,3,3,5,5,5,2,3,3,0,37.0
1,1,10,1,0,1725,5,4,5,1,4,4,4,5,5,5,5,4,5,4,9,54.0
0,1,23,1,0,2158,1,3,1,3,4,1,4,4,2,5,4,2,4,4,1,0.0
0,1,44,1,2,983,1,3,1,3,5,3,3,4,4,1,4,4,4,1,0,67.0
1,1,34,1,0,2221,5,4,5,1,4,5,5,5,5,5,5,3,5,5,0,0.0
0,1,18,1,1,1976,1,3,1,3,3,1,3,3,1,2,4,4,4,3,0,0.0
1,1,56,1,0,985,5,4,5,1,1,5,1,1,5,4,4,4,4,1,0,0.0
0,1,65,1,0,1673,1,3,1,3,4,1,4,4,2,3,3,3,3,4,2,8.0
0,1,11,1,0,2341,1,3,1,3,2,1,2,2,2,2,4,2,3,2,120,108.0
1,1,9,1,0,2320,5,4,5,1,3,5,5,1,1,5,1,4,1,4,0,0.0
0,1,48,1,2,2776,1,3,1,3,1,2,2,3,5,2,2,2,4,2,306,299.0
0,1,47,1,0,2243,1,3,1,3,1,1,1,1,4,4,1,1,3,1,0,24.0
1,1,15,1,0,2119,5,4,5,1,2,4,4,4,4,5,4,3,4,3,0,8.0
1,1,48,1,0,952,5,4,5,1,4,5,4,4,5,3,4,5,5,4,11,2.0
1,1,38,1,0,1582,5,4,5,1,4,5,4,4,3,5,4,4,4,4,0,0.0
1,1,33,1,0,2261,5,4,5,1,5,5,5,5,5,4,5,5,4,5,0,0.0
0,1,11,1,0,2065,1,3,1,3,4,1,3,4,3,1,4,5,5,4,0,0.0
1,1,32,1,0,2090,5,4,5,1,2,5,2,2,3,2,5,5,4,2,10,1.0
1,1,66,1,0,888,5,4,5,1,4,5,4,4,3,3,5,5,4,4,44,52.0
1,1,33,1,1,2066,5,4,5,1,1,5,2,5,5,5,5,3,5,4,0,0.0
0,1,21,1,0,2248,1,3,1,3,1,1,1,1,5,4,2,2,4,1,0,0.0
0,1,57,1,1,2277,1,3,1,3,4,1,4,4,3,4,5,5,3,4,0,0.0
0,1,42,1,0,2127,1,3,1,3,1,1,1,1,1,5,1,2,2,1,0,0.0
1,1,69,1,0,907,5,4,5,1,2,5,2,2,5,3,5,3,5,2,0,0.0
0,1,15,1,1,1997,1,3,1,3,1,1,3,1,3,4,3,2,3,1,2,10.0
0,1,9,1,0,2293,1,3,1,3,3,1,3,3,2,1,1,1,4,3,39,36.0
1,1,70,1,0,877,5,4,5,1,3,5,3,3,4,4,5,3,4,3,2,14.0
1,1,52,1,0,878,5,4,5,2,5,4,4,3,4,3,4,4,5,4,17,3.0
1,1,56,1,0,860,5,4,5,2,4,5,4,2,2,5,2,3,2,3,0,0.0
0,1,59,1,1,2426,1,3,1,3,4,1,4,4,2,4,2,2,1,4,66,59.0
1,1,43,1,0,869,5,4,5,2,2,4,4,2,5,4,5,3,5,2,0,0.0
0,1,18,1,0,1992,1,3,1,3,2,1,2,2,2,2,5,3,3,2,0,0.0
0,1,64,1,0,1873,1,3,1,3,5,1,3,5,1,3,3,2,3,5,28,22.0
1,1,11,1,0,1791,5,4,5,2,1,5,1,1,1,4,4,4,2,1,0,0.0
1,1,43,1,0,863,5,4,5,2,4,5,4,4,4,3,4,3,5,4,2,0.0
1,1,19,1,0,1801,5,4,5,2,4,5,5,4,5,3,5,5,4,4,0,0.0
1,1,28,1,0,1957,5,4,5,2,2,4,2,2,4,2,5,4,5,2,17,8.0
0,1,44,1,0,2048,1,3,1,3,1,1,1,1,3,2,3,1,4,1,0,0.0
0,1,61,1,0,2101,1,3,1,3,4,1,4,4,1,2,3,2,4,4,0,0.0
1,1,58,1,0,812,5,4,5,2,5,5,5,1,1,4,1,5,1,3,56,43.0
0,1,70,1,0,2706,1,3,1,3,4,1,4,4,3,2,3,1,4,4,0,0.0
0,1,53,1,0,1943,1,3,1,3,4,1,4,4,1,2,3,1,4,4,0,0.0
1,1,26,1,1,1902,5,4,5,2,4,5,4,4,1,2,2,1,5,4,63,44.0
0,1,21,1,0,2043,1,3,1,3,2,1,2,2,3,2,3,2,4,2,0,0.0
1,1,31,1,0,2219,5,4,5,2,5,5,5,5,4,5,5,4,5,5,1,1.0
0,1,59,1,0,2161,1,3,1,3,1,1,4,1,2,3,3,3,4,1,1,3.0
0,1,61,1,2,735,1,3,1,3,3,4,1,5,5,1,1,4,5,2,18,40.0
0,1,30,1,0,2279,1,3,1,3,5,1,5,5,2,2,3,1,2,5,0,0.0
0,1,69,1,0,1795,1,3,1,3,5,1,5,5,1,4,3,2,3,5,0,0.0
1,1,12,1,0,2125,5,4,5,2,3,5,4,4,4,5,1,5,4,3,0,0.0
0,1,18,1,0,2048,1,3,1,3,5,1,1,5,4,2,3,1,2,5,17,5.0
1,1,43,1,2,741,5,4,5,2,4,4,5,3,3,5,3,4,3,4,3,8.0
0,1,70,1,0,2259,1,3,1,3,1,1,1,1,3,3,1,4,5,1,0,0.0
0,1,32,1,0,1993,1,3,1,3,1,1,1,1,5,3,3,5,2,1,17,73.0
0,1,32,1,0,2284,1,3,1,3,3,1,3,3,2,5,2,4,4,3,27,9.0
1,1,20,1,0,2610,5,4,5,2,2,5,4,1,1,5,1,4,1,4,20,17.0
0,1,15,1,0,1940,1,3,1,3,3,1,1,3,2,5,3,3,3,3,128,127.0
0,1,42,1,2,667,1,3,1,3,2,3,4,1,1,1,1,4,1,4,0,15.0
1,1,39,1,0,1767,5,4,5,2,5,5,5,5,5,3,5,5,5,5,45,37.0
1,1,12,1,0,1563,5,4,5,2,4,4,4,2,2,5,2,3,2,4,0,0.0
0,1,69,1,0,1989,1,3,1,3,5,1,3,5,4,4,2,2,2,5,15,0.0
1,1,65,1,0,665,5,4,5,2,2,2,3,2,2,5,2,1,2,5,0,0.0
1,1,60,1,0,682,5,4,5,2,5,5,5,5,4,4,5,4,5,5,73,85.0
1,1,61,1,0,669,5,4,5,2,5,5,5,5,3,3,5,3,5,5,0,0.0
0,1,33,1,0,2500,1,3,1,3,1,1,1,1,4,3,4,1,4,1,151,158.0
0,1,44,1,0,1289,1,3,1,3,5,1,5,5,1,1,4,2,3,5,2,0.0
1,1,62,1,0,603,5,4,5,2,1,1,4,5,5,5,5,3,5,4,0,0.0
1,1,11,1,0,2024,5,4,5,2,2,5,2,2,3,4,4,4,4,2,0,7.0
0,1,22,1,0,2165,1,3,1,3,4,1,4,4,4,1,4,2,4,4,0,0.0
1,1,19,1,0,2261,5,4,5,2,1,5,1,1,1,2,4,2,4,1,0,6.0
1,1,63,1,0,608,5,4,5,2,2,5,5,4,4,5,4,4,4,3,18,14.0
1,1,61,1,0,636,5,4,5,2,1,5,1,1,3,4,5,4,4,1,24,20.0
1,1,35,1,0,1699,5,4,5,2,2,5,2,2,3,2,5,3,5,2,26,18.0
1,1,57,1,0,638,5,4,5,2,3,5,3,3,5,3,1,2,3,3,0,0.0
1,1,62,1,0,618,5,4,5,2,2,5,2,2,5,3,2,4,2,2,0,5.0
0,1,8,1,0,2395,1,3,1,3,4,1,4,4,2,3,2,3,3,4,30,16.0
0,1,32,1,0,2033,1,3,1,3,1,1,1,1,5,2,4,1,3,1,49,57.0
0,1,69,1,0,1825,1,3,1,3,1,1,1,1,1,3,3,1,4,1,0,0.0
0,1,23,1,1,1302,1,3,1,3,3,1,3,3,5,5,2,3,5,3,0,0.0
0,1,50,1,1,1752,1,3,1,3,1,1,1,1,2,1,2,4,4,1,60,48.0
1,1,34,1,0,2026,5,4,5,2,3,5,3,3,4,5,4,4,4,3,0,0.0
0,1,31,1,0,1257,1,3,1,3,3,1,1,3,3,4,3,4,3,3,0,0.0
1,1,12,1,0,1953,5,4,5,2,1,5,1,1,3,5,2,2,3,1,7,14.0
0,1,31,1,0,1774,1,3,1,3,5,1,5,5,2,3,2,1,2,5,124,111.0
1,1,16,1,2,1813,5,4,5,2,4,5,4,2,2,5,2,3,2,3,0,10.0
0,1,29,1,2,2045,1,3,1,3,1,4,4,2,1,3,4,4,4,4,92,150.0
0,1,66,1,1,2132,1,3,1,3,1,1,1,3,1,3,2,1,1,1,205,240.0
0,1,53,1,0,1207,1,3,1,3,4,1,4,4,1,5,3,3,3,4,0,0.0
1,1,45,1,0,553,5,4,5,2,4,5,4,2,2,5,2,4,2,3,0,0.0
1,1,52,1,0,563,5,4,5,2,4,4,5,4,4,5,4,3,4,3,42,28.0
1,1,57,1,2,538,5,4,5,2,4,5,5,5,5,5,5,5,5,4,0,0.0
1,1,59,1,0,543,5,4,5,2,3,5,3,3,5,1,1,2,1,3,0,0.0
1,1,11,1,1,2013,5,4,5,2,3,5,4,3,3,2,5,5,5,3,0,0.0
1,1,61,1,0,517,5,4,5,3,5,5,4,5,4,4,4,2,1,5,19,31.0
1,1,59,1,0,548,5,4,5,3,4,4,4,3,4,4,4,4,2,4,0,0.0
0,1,13,1,2,2093,1,3,1,3,4,1,4,4,3,3,3,1,3,4,0,0.0
1,1,17,1,0,1245,5,4,5,3,5,2,2,5,2,4,5,2,4,2,0,0.0
0,1,60,1,0,2141,1,3,1,3,5,1,5,5,3,2,2,5,1,5,22,49.0
0,1,16,1,2,2031,1,3,1,3,1,1,1,1,3,3,4,3,3,1,0,0.0
1,1,52,1,0,498,5,4,5,3,5,2,2,3,2,4,5,2,3,2,7,14.0
0,1,58,1,0,1693,1,3,1,3,3,1,3,3,4,2,1,5,2,3,26,29.0
1,1,18,1,0,1633,5,4,5,3,2,4,5,3,3,5,3,3,3,3,1,0.0
0,1,38,1,1,1966,1,3,1,3,1,1,1,1,5,1,3,2,3,1,0,1.0
1,1,32,1,0,2471,5,4,5,3,2,4,5,2,2,5,2,5,2,5,0,0.0
1,1,27,1,0,1419,5,4,5,3,5,4,4,4,4,5,5,5,4,5,104,126.0
0,1,15,1,1,1412,1,3,1,3,4,1,4,4,4,5,3,2,3,4,34,50.0
0,1,23,1,0,1951,1,3,1,3,4,1,4,4,5,5,4,5,4,4,0,0.0
1,1,68,1,0,523,5,4,5,3,3,4,5,5,5,5,4,5,5,5,0,0.0
1,1,48,1,0,485,5,4,5,3,4,5,1,4,4,2,4,3,3,4,0,0.0
0,1,67,1,0,1776,1,3,1,3,3,1,3,3,2,4,2,1,2,3,48,46.0
1,1,38,1,0,1909,5,4,5,3,3,5,3,3,2,5,3,2,3,3,73,72.0
0,1,31,1,0,2108,1,3,1,3,2,1,2,2,1,5,4,3,3,2,82,78.0
1,1,34,1,0,1738,5,4,5,3,4,5,1,4,4,2,3,1,1,4,0,0.0
0,1,56,1,0,1434,1,3,1,3,3,1,3,3,1,3,2,4,4,3,0,0.0
0,1,17,1,0,1547,1,3,1,3,5,1,1,5,2,1,4,2,3,5,0,0.0
1,1,14,1,0,1892,5,4,5,3,3,5,3,3,5,5,4,4,4,3,11,0.0
0,1,27,1,0,1951,1,3,1,3,4,1,4,4,4,5,4,4,3,4,5,40.0
0,1,13,1,0,1488,1,3,1,3,4,1,4,4,1,2,5,2,4,4,7,26.0
1,1,12,1,1,1572,5,4,5,3,5,5,5,5,4,4,5,5,4,5,0,0.0
1,1,18,1,0,1652,5,4,5,3,1,5,1,1,5,2,2,2,3,1,0,5.0
0,1,45,1,1,1291,1,3,1,3,2,1,2,2,3,4,2,2,3,2,73,48.0
1,1,50,1,0,440,5,4,5,3,5,5,5,5,2,2,4,1,3,5,0,0.0
1,1,41,1,2,451,5,4,5,3,3,5,1,3,3,3,2,3,3,3,0,0.0
0,1,8,1,0,1665,1,3,1,3,3,1,3,3,4,3,4,2,3,3,0,0.0
1,1,46,1,0,434,5,4,5,3,3,5,5,3,2,3,4,2,4,3,0,0.0
1,1,8,1,0,1404,5,4,5,3,5,5,5,5,5,3,5,4,4,5,0,0.0
0,1,55,1,1,2082,1,3,1,3,5,1,3,5,3,2,3,1,4,5,3,0.0
0,1,49,1,0,1477,1,3,1,3,5,1,2,5,1,1,4,1,3,5,35,17.0
0,1,13,1,0,1947,1,3,1,3,2,1,2,2,1,3,4,4,3,2,102,101.0
1,1,35,1,1,1162,5,4,5,3,5,4,4,1,1,5,1,3,1,4,0,0.0
1,1,31,1,1,1459,5,4,5,3,2,4,5,1,1,5,1,3,1,5,0,0.0
1,1,20,1,0,1970,5,4,5,3,2,5,2,2,4,2,1,1,2,2,0,0.0
1,1,17,1,0,1662,5,4,5,3,3,5,3,3,3,4,3,2,4,3,0,22.0
1,1,26,1,0,1614,5,4,5,3,3,5,4,3,3,5,3,4,3,5,0,0.0
1,1,59,1,0,419,5,4,5,3,5,4,5,5,5,5,5,3,5,4,19,11.0
1,1,19,1,0,1213,5,4,5,3,4,5,3,4,3,4,4,5,4,4,0,0.0
0,1,42,1,0,1276,1,3,1,3,3,1,3,3,3,3,4,3,4,3,0,0.0
1,1,41,1,0,1954,5,4,5,3,1,5,1,1,5,4,4,5,5,1,0,0.0
1,1,40,1,0,2136,5,4,5,3,1,5,1,1,5,5,4,5,5,1,47,54.0
0,1,40,1,1,1558,1,3,1,3,3,1,4,3,1,1,2,4,2,3,0,0.0
1,1,45,1,0,385,5,4,5,3,4,5,4,4,4,5,5,4,4,4,0,17.0
1,1,62,1,0,365,5,4,5,3,5,5,4,5,5,5,5,3,5,5,0,0.0
0,1,8,1,0,1123,1,3,1,3,3,1,3,3,4,3,1,5,4,3,16,10.0
0,1,60,1,1,1354,1,3,1,3,3,1,3,3,1,4,2,2,1,3,0,0.0
0,1,52,1,0,1965,1,3,1,3,1,2,2,5,5,2,2,2,5,2,167,161.0
1,1,22,1,0,1898,5,4,5,3,3,5,3,3,4,2,4,3,4,3,10,3.0
1,1,10,1,2,1423,5,4,5,3,2,4,4,2,2,5,2,5,2,4,0,0.0
1,1,42,1,0,357,5,4,5,3,2,5,2,2,3,2,4,2,5,2,10,9.0
1,1,19,1,0,2062,5,4,5,3,3,4,4,4,4,5,4,4,4,4,0,0.0
0,1,47,1,2,355,1,3,1,3,2,3,3,1,1,1,1,1,1,4,56,59.0
0,1,20,1,0,1378,1,3,1,3,3,1,3,3,2,3,3,3,3,3,5,0.0
0,1,7,1,0,1210,1,3,1,3,2,1,2,2,1,5,4,1,3,2,0,0.0
1,1,35,1,0,1463,5,4,5,3,5,4,4,4,4,5,4,5,4,5,5,0.0
1,1,33,1,0,1555,5,4,5,3,2,5,2,2,4,3,4,4,4,2,57,58.0
0,1,69,1,0,1539,1,3,1,3,2,1,2,2,4,2,3,1,4,2,18,26.0
1,1,59,1,0,327,5,4,5,3,3,4,5,5,5,5,5,1,5,1,15,2.0
0,1,29,1,0,1847,1,3,1,3,1,1,2,1,1,1,3,3,4,1,0,0.0
0,1,54,1,0,1435,1,3,1,3,4,1,4,4,1,1,4,3,3,4,2,2.0
1,1,43,1,0,303,5,4,5,3,5,3,4,4,4,5,4,2,4,4,0,0.0
1,1,19,1,0,1368,5,4,5,3,5,5,5,5,4,2,5,5,5,5,0,3.0
1,1,29,1,0,1930,5,4,5,3,3,4,4,2,2,5,2,4,2,3,0,0.0
0,1,68,1,0,1446,1,3,1,3,4,1,4,4,3,5,2,2,3,4,0,0.0
0,1,31,1,0,1714,1,3,1,3,4,1,1,4,3,3,3,3,3,4,13,9.0
0,1,64,1,0,1838,1,3,1,3,4,1,4,4,1,1,4,1,4,4,0,22.0
1,1,9,1,0,1920,5,4,5,3,4,4,3,2,2,5,2,4,2,1,0,0.0
0,1,9,1,0,1927,1,3,1,3,3,1,3,3,2,1,3,3,2,3,0,0.0
1,1,41,1,0,1747,5,4,5,3,5,5,5,4,4,5,4,3,4,3,0,0.0
1,1,12,1,1,1737,5,4,5,3,3,4,4,5,5,5,5,3,5,3,0,3.0
0,1,41,1,0,1458,1,3,1,3,5,1,5,5,1,1,4,3,1,5,0,2.0
0,1,38,1,0,1110,1,3,1,3,2,1,2,2,1,5,3,2,3,2,0,0.0
0,1,45,1,1,1992,1,3,1,3,5,1,2,5,2,2,4,1,3,5,0,5.0
1,1,69,1,0,292,5,4,5,3,4,5,2,4,5,4,5,5,5,4,0,0.0
0,1,65,1,0,1409,1,3,1,3,4,1,4,4,2,3,4,1,3,4,0,9.0
1,1,18,1,0,1619,5,4,5,3,3,5,5,3,4,2,4,3,4,3,30,19.0
0,1,54,1,1,1811,1,3,1,3,1,1,1,1,3,2,2,1,3,1,0,0.0
0,1,18,1,0,1811,1,3,1,3,3,1,1,3,3,3,3,2,2,3,34,32.0
1,1,37,1,0,1737,5,4,5,3,2,4,4,4,4,5,4,5,4,5,3,0.0
1,1,48,1,0,237,5,4,5,3,5,5,4,3,3,5,3,4,3,4,49,45.0
0,1,12,1,0,940,1,3,1,3,5,1,4,5,3,4,2,4,5,5,78,110.0
0,1,56,1,0,1189,1,3,1,3,5,1,5,5,2,4,4,1,4,5,48,44.0
0,1,35,1,2,233,1,3,1,3,2,3,4,1,1,1,1,3,1,1,4,2.0
0,1,70,1,0,2064,1,3,1,3,5,1,5,5,4,2,4,4,3,5,0,22.0
1,1,17,1,0,1509,5,4,5,3,4,5,4,2,2,5,2,4,2,5,0,0.0
1,1,21,1,0,1452,5,4,5,3,5,5,2,5,3,3,3,2,4,5,0,0.0
1,1,60,1,0,257,5,4,5,3,2,4,3,2,2,5,2,2,2,3,0,0.0
0,1,22,1,0,1345,1,3,1,3,1,1,1,1,1,5,3,4,3,1,0,0.0
0,1,16,1,0,1696,1,3,1,3,1,1,1,1,3,2,3,2,3,1,35,26.0
1,1,60,1,1,242,5,4,5,4,5,5,5,5,3,4,2,1,1,5,93,106.0
1,1,46,1,1,216,5,4,5,4,5,5,4,4,4,5,4,5,4,4,2,0.0
1,1,44,1,1,232,5,4,5,4,5,5,5,4,4,5,4,4,4,4,0,0.0
1,1,68,1,0,212,5,4,5,4,4,4,5,5,5,5,5,3,5,5,10,0.0
1,1,59,1,0,229,5,4,5,4,5,5,5,5,5,5,4,3,4,5,37,34.0
0,1,62,1,1,2059,1,3,1,3,1,2,2,3,2,3,3,2,3,2,209,213.0
0,1,34,1,0,1824,1,3,1,3,5,1,5,5,1,4,3,4,3,5,0,8.0
1,1,68,1,0,97,5,4,5,4,1,5,1,1,3,3,4,4,5,1,0,0.0
0,1,53,1,0,1836,1,3,1,3,2,1,2,2,3,1,1,3,2,2,0,0.0
1,1,28,1,2,1273,5,4,5,4,4,3,4,4,4,5,4,1,4,4,0,0.0
0,1,32,1,0,1423,1,3,1,3,5,1,5,5,1,3,3,4,3,5,0,0.0
1,1,63,1,1,211,5,4,5,4,5,5,5,5,4,1,3,3,4,5,0,1.0
0,1,62,1,0,1494,1,3,1,3,3,1,3,3,4,1,3,2,4,3,0,54.0
